ID,group,task,week,learnTime,time,item,acc,RT
AmPm3d40,GC,PNN,2,PM,2,lycaon,0,NA
AmPm3d40,GC,PNN,1,AM,2,mandrill,0,NA
AmPm3d40,GC,PNN,2,PM,2,marmot,0,NA
AmPm3d40,GC,PNN,1,AM,2,oncilla,0,NA
AmPm3d40,GC,PNN,2,PM,2,oranda,0,NA
AmPm3d40,GC,PNN,2,PM,2,protea,0,NA
AmPm3d40,GC,PNN,1,AM,2,serval,0,NA
AmPm3d40,GC,PNN,2,PM,2,trillium,0,NA
AmPm3d40,GC,PNN,2,PM,2,woylie,0,NA
AmPm3d40,GC,PNN,2,PM,2,zinnia,0,NA
AmPm3d40,GC,PNT,2,PM,2,agouti,0,NA
AmPm3d40,GC,PNT,1,AM,2,banyan,0,NA
AmPm3d40,GC,PNT,1,AM,2,baobab,0,NA
AmPm3d40,GC,PNT,2,PM,2,blenny,0,NA
AmPm3d40,GC,PNT,1,AM,2,caracal,0,NA
AmPm3d40,GC,PNT,1,AM,2,deglupta,0,NA
AmPm3d40,GC,PNT,2,PM,2,dingo,0,NA
AmPm3d40,GC,PNT,2,PM,2,dorado,0,NA
AmPm3d40,GC,PNT,1,AM,2,drongo,0,NA
AmPm3d40,GC,PNT,1,AM,2,galah,0,NA
AmPm3d40,GC,PNT,1,AM,2,gelada,0,NA
AmPm3d40,GC,PNT,1,AM,2,hoopoe,0,NA
AmPm3d40,GC,PNT,2,PM,2,komondor,0,NA
AmPm3d40,GC,PNT,1,AM,2,lesula,0,NA
AmPm3d40,GC,PNT,2,PM,2,lycaon,0,NA
AmPm3d40,GC,PNT,1,AM,2,mandrill,0,NA
AmPm3d40,GC,PNT,2,PM,2,marmot,0,NA
AmPm3d40,GC,PNT,1,AM,2,oncilla,0,NA
AmPm3d40,GC,PNT,2,PM,2,oranda,0,NA
AmPm3d40,GC,PNT,2,PM,2,protea,0,NA
AmPm3d40,GC,PNT,1,AM,2,serval,0,NA
AmPm3d40,GC,PNT,2,PM,2,trillium,0,NA
AmPm3d40,GC,PNT,2,PM,2,woylie,0,NA
AmPm3d40,GC,PNT,2,PM,2,zinnia,0,NA
AmPm3d40,GC,PNN,1,AM,3,caracal,0,NA
AmPm3d40,GC,PNN,1,AM,3,deglupta,0,NA
AmPm3d40,GC,PNN,2,PM,3,dingo,0,NA
AmPm3d40,GC,PNN,2,PM,3,dorado,0,NA
AmPm3d40,GC,PNN,1,AM,3,drongo,0,NA
AmPm3d40,GC,PNN,1,AM,3,galah,0,NA
AmPm3d40,GC,PNN,1,AM,3,gelada,0,NA
AmPm3d40,GC,PNN,1,AM,3,hoopoe,1,1779.8
AmPm3d40,GC,PNN,2,PM,3,komondor,0,NA
AmPm3d40,GC,PNN,1,AM,3,lesula,0,NA
AmPm3d40,GC,PNN,2,PM,3,lycaon,0,NA
AmPm3d40,GC,PNN,1,AM,3,mandrill,0,NA
AmPm3d40,GC,PNN,2,PM,3,marmot,0,NA
AmPm3d40,GC,PNN,1,AM,3,oncilla,0,NA
AmPm3d40,GC,PNN,2,PM,3,oranda,0,NA
AmPm3d40,GC,PNN,2,PM,3,protea,0,NA
AmPm3d40,GC,PNN,1,AM,3,serval,0,NA
AmPm3d40,GC,PNN,2,PM,3,trillium,0,NA
AmPm3d40,GC,PNN,2,PM,3,woylie,0,NA
AmPm3d40,GC,PNN,2,PM,3,zinnia,0,NA
AmPm3d40,GC,PNT,2,PM,3,agouti,0,NA
AmPm3d40,GC,PNT,1,AM,3,banyan,0,NA
AmPm3d40,GC,PNT,1,AM,3,baobab,0,NA
AmPm3d40,GC,PNT,1,AM,3,deglupta,0,NA
AmPm3d40,GC,PNN,1,AM,1,galah,0,NA
AmPm3d40,GC,PNN,1,AM,1,gelada,0,NA
AmPm3d40,GC,PNN,1,AM,1,hoopoe,1,2214.3
AmPm3d40,GC,PNN,2,PM,1,komondor,1,1330.4
AmPm3d40,GC,PNN,1,AM,1,lesula,0,NA
AmPm3d40,GC,PNN,2,PM,1,lycaon,0,NA
AmPm3d40,GC,PNN,1,AM,1,mandrill,1,NA
AmPm3d40,GC,PNN,2,PM,1,marmot,0,NA
AmPm3d40,GC,PNN,1,AM,1,oncilla,0,NA
AmPm3d40,GC,PNN,2,PM,1,oranda,0,NA
AmPm3d40,GC,PNN,2,PM,1,protea,0,NA
AmPm3d40,GC,PNN,1,AM,1,serval,0,NA
AmPm3d40,GC,PNN,2,PM,3,agouti,0,NA
AmPm3d40,GC,PNN,1,AM,3,banyan,0,NA
AmPm3d40,GC,PNN,1,AM,3,baobab,0,NA
AmPm3d40,GC,PNN,2,PM,3,blenny,0,NA
AmPm3d40,GC,PNN,2,PM,2,dorado,0,NA
AmPm3d40,GC,PNN,1,AM,2,drongo,0,NA
AmPm3d40,GC,PNT,1,AM,3,gelada,0,NA
AmPm3d40,GC,PNT,1,AM,3,hoopoe,1,927.6
AmPm3d40,GC,PNT,2,PM,3,komondor,0,NA
AmPm3d40,GC,PNT,1,AM,3,lesula,0,NA
AmPm3d40,GC,PNT,2,PM,3,lycaon,0,NA
AmPm3d40,GC,PNN,2,PM,2,agouti,0,NA
AmPm3d40,GC,PNN,1,AM,2,banyan,0,NA
AmPm3d40,GC,PNN,1,AM,2,baobab,0,NA
AmPm3d40,GC,PNN,2,PM,2,blenny,0,NA
AmPm3d40,GC,PNT,2,PM,3,dingo,0,NA
AmPm3d40,GC,PNT,2,PM,3,dorado,0,NA
AmPm3d40,GC,PNT,1,AM,3,drongo,0,NA
AmPm3d40,GC,PNT,1,AM,3,galah,0,NA
AmPm3d40,GC,PNN,1,AM,2,caracal,0,NA
AmPm3d40,GC,PNN,1,AM,2,deglupta,0,NA
AmPm3d40,GC,PNN,2,PM,2,dingo,0,NA
AmPmffd2,GC,PNT,2,PM,3,oncilla,0,NA
AmPmffd2,GC,PNT,1,AM,3,trillium,1,1750.4
AmPmffd2,GC,PNT,1,AM,3,oranda,0,NA
AmPmffd2,GC,PNT,1,AM,3,protea,1,1174
AmPmffd2,GC,PNT,2,PM,3,serval,0,NA
AmPmffd2,GC,PNN,2,PM,2,gelada,0,NA
AmPmffd2,GC,PNT,1,AM,3,woylie,1,1250
AmPmffd2,GC,PNT,1,AM,3,zinnia,1,NA
AmPmffd2,GC,PNN,2,PM,2,galah,0,NA
AmPmffd2,GC,PNN,1,AM,2,lycaon,0,NA
AmPmffd2,GC,PNN,2,PM,2,mandrill,0,NA
AmPmffd2,GC,PNN,1,AM,2,marmot,0,NA
AmPmffd2,GC,PNN,2,PM,2,oncilla,0,NA
AmPmffd2,GC,PNN,1,AM,2,oranda,1,2521.8
AmPmffd2,GC,PNN,1,AM,2,protea,0,NA
AmPmffd2,GC,PNN,2,PM,2,serval,0,NA
AmPmffd2,GC,PNN,1,AM,2,trillium,1,1603.7
AmPmffd2,GC,PNN,1,AM,2,woylie,1,2911.7
AmPmffd2,GC,PNN,1,AM,2,zinnia,0,NA
AmPmffd2,GC,PNN,2,PM,2,hoopoe,1,1754
AmPmffd2,GC,PNN,1,AM,2,komondor,0,NA
AmPmffd2,GC,PNN,2,PM,2,lesula,1,2291.7
AmPmffd2,GC,PNT,2,PM,3,mandrill,0,NA
AmPmffd2,GC,PNT,1,AM,3,marmot,0,NA
AmPmffd2,GC,PNN,1,AM,1,trillium,0,NA
AmPmffd2,GC,PNN,1,AM,1,woylie,0,NA
AmPmffd2,GC,PNN,1,AM,1,zinnia,0,NA
AmPmffd2,GC,PNT,1,AM,1,agouti,1,2103.2
AmPmffd2,GC,PNT,2,PM,1,banyan,1,1879.3
AmPmffd2,GC,PNT,2,PM,1,baobab,0,NA
AmPmffd2,GC,PNT,1,AM,1,blenny,0,NA
AmPmffd2,GC,PNT,2,PM,1,caracal,0,NA
AmPmffd2,GC,PNT,2,PM,1,deglupta,0,NA
AmPmffd2,GC,PNT,1,AM,1,dingo,0,NA
AmPmffd2,GC,PNT,1,AM,1,dorado,0,NA
AmPmffd2,GC,PNT,2,PM,1,drongo,0,NA
AmPmffd2,GC,PNT,2,PM,1,galah,0,NA
AmPmffd2,GC,PNT,2,PM,1,gelada,0,NA
AmPmffd2,GC,PNT,2,PM,1,hoopoe,1,5460.2
AmPmffd2,GC,PNT,1,AM,1,komondor,0,NA
AmPmffd2,GC,PNT,2,PM,1,lesula,1,2099.2
AmPmffd2,GC,PNT,1,AM,1,lycaon,0,NA
AmPmffd2,GC,PNT,2,PM,1,mandrill,0,NA
AmPmffd2,GC,PNT,1,AM,1,marmot,0,NA
AmPmffd2,GC,PNT,2,PM,1,oncilla,0,NA
AmPmffd2,GC,PNT,1,AM,1,oranda,1,NA
AmPmffd2,GC,PNT,1,AM,1,protea,1,3172.5
AmPmffd2,GC,PNT,2,PM,1,serval,0,NA
AmPmffd2,GC,PNT,1,AM,1,trillium,0,NA
AmPmffd2,GC,PNT,1,AM,1,woylie,0,NA
AmPmffd2,GC,PNT,1,AM,1,zinnia,0,NA
AmPmffd2,GC,PNT,1,AM,3,blenny,0,NA
AmPmffd2,GC,PNT,2,PM,3,caracal,0,NA
AmPmffd2,GC,PNT,2,PM,3,deglupta,0,NA
AmPmffd2,GC,PNT,1,AM,3,dingo,0,NA
AmPmffd2,GC,PNT,1,AM,3,dorado,0,NA
AmPmffd2,GC,PNT,2,PM,3,drongo,0,NA
AmPmffd2,GC,PNT,2,PM,3,galah,0,NA
AmPmffd2,GC,PNT,2,PM,3,gelada,0,NA
AmPmffd2,GC,PNT,2,PM,3,hoopoe,1,NA
AmPmffd2,GC,PNT,1,AM,3,komondor,0,NA
AmPmffd2,GC,PNT,2,PM,3,lesula,1,1175.7
AmPmffd2,GC,PNT,1,AM,3,lycaon,0,NA
AmPmffd2,GC,PNN,1,AM,2,agouti,0,NA
AmPmffd2,GC,PNN,2,PM,2,banyan,0,NA
AmPmffd2,GC,PNN,2,PM,2,baobab,0,NA
AmPmffd2,GC,PNN,1,AM,2,blenny,0,NA
AmPmffd2,GC,PNN,2,PM,2,caracal,0,NA
AmPmffd2,GC,PNN,2,PM,2,deglupta,0,NA
AmPmffd2,GC,PNN,1,AM,2,dingo,0,NA
AmPmffd2,GC,PNN,1,AM,2,dorado,0,NA
AmPmffd2,GC,PNN,2,PM,2,drongo,0,NA
AmPmffd2,GC,PNN,2,PM,3,deglupta,0,NA
AmPmffd2,GC,PNN,1,AM,3,dingo,0,NA
AmPmffd2,GC,PNN,1,AM,3,dorado,0,NA
AmPmffd2,GC,PNN,2,PM,3,drongo,0,NA
AmPmffd2,GC,PNN,2,PM,3,galah,0,NA
AmPmffd2,GC,PNN,2,PM,3,gelada,0,NA
AmPmffd2,GC,PNN,2,PM,3,hoopoe,1,1554.4
AmPmffd2,GC,PNN,1,AM,3,komondor,0,NA
AmPmffd2,GC,PNN,2,PM,3,lesula,1,1255
AmPmffd2,GC,PNN,1,AM,3,lycaon,0,NA
AmPmffd2,GC,PNN,2,PM,3,mandrill,0,NA
AmPmffd2,GC,PNN,1,AM,3,marmot,0,NA
AmPmffd2,GC,PNN,2,PM,3,oncilla,0,NA
AmPmffd2,GC,PNN,1,AM,3,oranda,0,NA
AmPmffd2,GC,PNN,1,AM,1,agouti,1,1964.6
AmPmffd2,GC,PNT,1,AM,2,agouti,0,NA
AmPmffd2,GC,PNT,2,PM,2,banyan,0,NA
AmPmffd2,GC,PNT,2,PM,2,baobab,0,NA
AmPmffd2,GC,PNT,1,AM,2,blenny,0,NA
AmPmffd2,GC,PNT,2,PM,2,caracal,0,NA
AmPmffd2,GC,PNT,2,PM,2,deglupta,0,NA
AmPmffd2,GC,PNT,1,AM,2,dingo,0,NA
AmPmffd2,GC,PNT,1,AM,2,dorado,0,NA
AmPmffd2,GC,PNT,2,PM,2,drongo,0,NA
AmPmffd2,GC,PNT,2,PM,2,galah,0,NA
AmPmffd2,GC,PNT,2,PM,2,gelada,1,1038.3
AmPmffd2,GC,PNT,2,PM,2,hoopoe,1,1130.1
AmPmffd2,GC,PNT,1,AM,2,komondor,0,NA
AmPmffd2,GC,PNT,2,PM,2,lesula,1,899.2
AmPmffd2,GC,PNT,1,AM,2,lycaon,0,NA
AmPmffd2,GC,PNT,2,PM,2,mandrill,0,NA
AmPmffd2,GC,PNT,1,AM,2,marmot,0,NA
AmPmffd2,GC,PNT,2,PM,2,oncilla,0,NA
AmPmffd2,GC,PNT,1,AM,2,oranda,1,1326.7
AmPmffd2,GC,PNT,1,AM,2,protea,1,1190.2
AmPmffd2,GC,PNT,2,PM,2,serval,0,NA
AmPmffd2,GC,PNT,1,AM,2,trillium,1,1948.4
AmPmffd2,GC,PNT,1,AM,2,woylie,1,6332.5
AmPmffd2,GC,PNT,1,AM,2,zinnia,0,NA
AmPmffd2,GC,PNN,2,PM,3,caracal,0,NA
AmPmffd2,GC,PNN,1,AM,1,komondor,0,NA
AmPmffd2,GC,PNN,1,AM,3,protea,0,NA
AmPmffd2,GC,PNN,2,PM,1,banyan,1,NA
AmPmffd2,GC,PNN,2,PM,1,baobab,0,NA
AmPmffd2,GC,PNN,1,AM,1,blenny,0,NA
AmPmffd2,GC,PNN,2,PM,1,caracal,0,NA
AmPmffd2,GC,PNN,2,PM,1,deglupta,0,NA
AmPmffd2,GC,PNN,1,AM,1,dingo,1,2594.1
AmPmffd2,GC,PNN,1,AM,1,dorado,0,NA
AmPmffd2,GC,PNN,2,PM,1,drongo,0,NA
AmPmffd2,GC,PNN,2,PM,1,galah,0,NA
AmPmffd2,GC,PNN,2,PM,1,gelada,0,NA
AmPmffd2,GC,PNN,2,PM,1,hoopoe,1,7442.5
AmPmffd2,GC,PNN,1,AM,1,marmot,0,NA
AmPmffd2,GC,PNN,2,PM,1,lesula,1,2614.1
AmPmffd2,GC,PNN,1,AM,1,lycaon,0,NA
AmPmffd2,GC,PNN,2,PM,1,mandrill,0,NA
AmPmffd2,GC,PNN,2,PM,1,serval,0,NA
AmPmffd2,GC,PNN,2,PM,1,oncilla,0,NA
AmPmffd2,GC,PNN,1,AM,1,oranda,0,NA
AmPmffd2,GC,PNN,1,AM,1,protea,0,NA
AmPmffd2,GC,PNN,1,AM,3,blenny,0,NA
AmPmffd2,GC,PNN,1,AM,3,agouti,0,NA
AmPmffd2,GC,PNN,2,PM,3,banyan,0,NA
AmPmffd2,GC,PNN,2,PM,3,baobab,1,NA
AmPmffd2,GC,PNN,2,PM,3,serval,0,NA
AmPmffd2,GC,PNN,1,AM,3,trillium,1,1976.2
AmPmffd2,GC,PNN,1,AM,3,woylie,1,987.2
AmPmffd2,GC,PNN,1,AM,3,zinnia,0,NA
AmPmffd2,GC,PNT,1,AM,3,agouti,0,NA
AmPmffd2,GC,PNT,2,PM,3,banyan,0,NA
AmPmffd2,GC,PNT,2,PM,3,baobab,1,7231.7
AmPm7770,GC,PNT,1,AM,1,agouti,1,2419.2
AmPm7770,GC,PNN,1,AM,1,woylie,0,NA
AmPm7770,GC,PNT,1,AM,1,komondor,1,966
AmPm7770,GC,PNN,1,AM,1,zinnia,0,NA
AmPm7770,GC,PNT,2,PM,1,galah,1,1923.8
AmPm7770,GC,PNT,2,PM,1,gelada,0,NA
AmPm7770,GC,PNT,2,PM,1,hoopoe,1,797.6
AmPm7770,GC,PNN,1,AM,2,agouti,0,NA
AmPm7770,GC,PNN,2,PM,2,banyan,0,NA
AmPm7770,GC,PNN,1,AM,2,blenny,1,1437.5
AmPm7770,GC,PNT,2,PM,1,banyan,0,NA
AmPm7770,GC,PNT,1,AM,1,blenny,1,1437.1
AmPm7770,GC,PNT,2,PM,1,caracal,0,NA
AmPm7770,GC,PNT,2,PM,1,deglupta,0,NA
AmPm7770,GC,PNT,1,AM,1,dingo,1,1357.7
AmPm7770,GC,PNT,1,AM,1,dorado,1,1499.4
AmPm7770,GC,PNT,2,PM,1,drongo,0,NA
AmPm7770,GC,PNN,2,PM,2,hoopoe,1,877.8
AmPm7770,GC,PNN,1,AM,2,komondor,1,918.4
AmPm7770,GC,PNN,2,PM,2,lesula,0,NA
AmPm7770,GC,PNN,1,AM,2,lycaon,0,NA
AmPm7770,GC,PNN,2,PM,2,mandrill,0,NA
AmPm7770,GC,PNT,2,PM,1,lesula,0,NA
AmPm7770,GC,PNN,2,PM,2,caracal,0,NA
AmPm7770,GC,PNN,2,PM,2,deglupta,0,NA
AmPm7770,GC,PNN,1,AM,2,dingo,1,6096.9
AmPm7770,GC,PNN,1,AM,2,dorado,1,1871.9
AmPm7770,GC,PNN,2,PM,2,drongo,0,NA
AmPm7770,GC,PNN,2,PM,2,galah,1,3255.5
AmPm7770,GC,PNN,2,PM,2,gelada,0,NA
AmPm7770,GC,PNN,1,AM,1,agouti,0,NA
AmPm7770,GC,PNN,2,PM,1,banyan,0,NA
AmPm7770,GC,PNN,1,AM,1,blenny,0,NA
AmPm7770,GC,PNN,2,PM,1,caracal,0,NA
AmPm7770,GC,PNN,2,PM,1,deglupta,0,NA
AmPm7770,GC,PNN,1,AM,1,dingo,0,NA
AmPm7770,GC,PNN,1,AM,1,dorado,1,1580.9
AmPm7770,GC,PNN,2,PM,1,drongo,0,NA
AmPm7770,GC,PNN,2,PM,1,galah,1,1595.2
AmPm7770,GC,PNN,2,PM,1,gelada,0,NA
AmPm7770,GC,PNN,2,PM,1,hoopoe,1,1960.3
AmPm7770,GC,PNN,1,AM,1,komondor,1,1571.1
AmPm7770,GC,PNN,2,PM,1,lesula,0,NA
AmPm7770,GC,PNN,1,AM,1,lycaon,0,NA
AmPm7770,GC,PNN,2,PM,1,mandrill,0,NA
AmPm7770,GC,PNN,1,AM,1,marmot,1,1330.4
AmPm7770,GC,PNN,2,PM,1,oncilla,0,NA
AmPm7770,GC,PNN,1,AM,1,oranda,0,NA
AmPm7770,GC,PNN,1,AM,1,protea,0,NA
AmPm7770,GC,PNN,2,PM,1,serval,0,NA
AmPm7770,GC,PNN,1,AM,1,trillium,1,1196.1
AmPm7770,GC,PNN,1,AM,3,agouti,0,NA
AmPm7770,GC,PNN,2,PM,3,banyan,0,NA
AmPm7770,GC,PNN,1,AM,3,blenny,1,1081.6
AmPm7770,GC,PNN,2,PM,3,caracal,0,NA
AmPm7770,GC,PNN,2,PM,3,deglupta,0,NA
AmPm7770,GC,PNN,1,AM,3,dingo,1,1848.2
AmPm7770,GC,PNN,1,AM,3,dorado,0,NA
AmPm7770,GC,PNN,2,PM,3,drongo,0,NA
AmPm7770,GC,PNN,2,PM,3,galah,1,1585
AmPm7770,GC,PNN,2,PM,3,gelada,0,NA
AmPm7770,GC,PNN,2,PM,3,hoopoe,1,3194.4
AmPm7770,GC,PNN,1,AM,3,komondor,1,949.3
AmPm7770,GC,PNN,2,PM,3,lesula,0,NA
AmPm7770,GC,PNN,1,AM,3,lycaon,0,NA
AmPm7770,GC,PNT,1,AM,1,lycaon,0,NA
AmPm7770,GC,PNT,2,PM,1,mandrill,0,NA
AmPm7770,GC,PNT,1,AM,1,marmot,1,2013.6
AmPm7770,GC,PNT,2,PM,1,oncilla,0,NA
AmPm7770,GC,PNT,1,AM,1,oranda,0,NA
AmPm7770,GC,PNT,1,AM,1,protea,1,1252.8
AmPm7770,GC,PNT,2,PM,1,serval,0,NA
AmPm7770,GC,PNT,1,AM,1,trillium,1,997.7
AmPm7770,GC,PNT,1,AM,1,woylie,1,2581.6
AmPm7770,GC,PNT,1,AM,1,zinnia,0,NA
AmPm7770,GC,PNT,1,AM,3,blenny,1,3170.6
AmPm7770,GC,PNT,2,PM,3,caracal,0,NA
AmPm7770,GC,PNT,2,PM,3,deglupta,0,NA
AmPm7770,GC,PNT,1,AM,3,dingo,1,848.2
AmPm7770,GC,PNT,1,AM,3,dorado,0,NA
AmPm7770,GC,PNT,2,PM,3,drongo,0,NA
AmPm7770,GC,PNT,2,PM,3,galah,0,NA
AmPm7770,GC,PNT,2,PM,3,gelada,0,NA
AmPm7770,GC,PNT,2,PM,3,hoopoe,1,684.5
AmPm7770,GC,PNT,1,AM,3,komondor,1,829.1
AmPm7770,GC,PNT,2,PM,3,lesula,0,NA
AmPm7770,GC,PNT,1,AM,3,lycaon,0,NA
AmPm7770,GC,PNT,2,PM,3,mandrill,0,NA
AmPm7770,GC,PNT,1,AM,3,marmot,1,3649.1
AmPm7770,GC,PNT,2,PM,3,oncilla,0,NA
AmPm7770,GC,PNT,1,AM,3,oranda,1,2871.9
AmPm7770,GC,PNT,1,AM,3,protea,1,2630.4
AmPm7770,GC,PNT,2,PM,3,serval,0,NA
AmPm7770,GC,PNT,1,AM,3,trillium,1,875.3
AmPm7770,GC,PNT,1,AM,3,woylie,1,833.6
AmPm7770,GC,PNT,1,AM,3,zinnia,0,NA
AmPm7770,GC,PNN,1,AM,2,trillium,1,1031.7
AmPm7770,GC,PNN,1,AM,2,woylie,1,2244
AmPm7770,GC,PNN,1,AM,2,zinnia,0,NA
AmPm7770,GC,PNT,1,AM,2,agouti,1,3996.6
AmPm7770,GC,PNT,2,PM,2,banyan,0,NA
AmPm7770,GC,PNT,1,AM,2,blenny,1,1354.9
AmPm7770,GC,PNT,2,PM,2,caracal,0,NA
AmPm7770,GC,PNT,2,PM,2,deglupta,1,2741.5
AmPm7770,GC,PNN,1,AM,2,marmot,0,NA
AmPm7770,GC,PNN,2,PM,2,oncilla,0,NA
AmPm7770,GC,PNN,1,AM,2,oranda,0,NA
AmPm7770,GC,PNN,1,AM,2,protea,0,NA
AmPm7770,GC,PNN,2,PM,2,serval,0,NA
AmPm7770,GC,PNT,2,PM,2,hoopoe,1,NA
AmPm7770,GC,PNT,1,AM,2,komondor,1,856.3
AmPm7770,GC,PNT,2,PM,2,lesula,0,NA
AmPm7770,GC,PNT,1,AM,2,lycaon,0,NA
AmPm7770,GC,PNT,2,PM,2,mandrill,0,NA
AmPm7770,GC,PNT,1,AM,2,marmot,1,920.4
AmPm7770,GC,PNT,2,PM,2,oncilla,0,NA
AmPm7770,GC,PNT,1,AM,2,oranda,0,NA
AmPm7770,GC,PNT,1,AM,2,dingo,1,2623.3
AmPm7770,GC,PNT,1,AM,2,dorado,0,NA
AmPm7770,GC,PNT,2,PM,2,drongo,0,NA
AmPm7770,GC,PNT,2,PM,2,galah,1,2342.7
AmPm7770,GC,PNT,2,PM,2,gelada,0,NA
AmPm7770,GC,PNN,1,AM,3,marmot,0,NA
AmPm7770,GC,PNN,2,PM,3,oncilla,0,NA
AmPm7770,GC,PNN,1,AM,3,oranda,1,2809.2
AmPm7770,GC,PNN,1,AM,3,protea,0,NA
AmPm7770,GC,PNN,2,PM,3,serval,0,NA
AmPm7770,GC,PNN,1,AM,3,trillium,1,1516.4
AmPm7770,GC,PNN,1,AM,3,woylie,1,966
AmPm7770,GC,PNN,1,AM,3,zinnia,0,NA
AmPm7770,GC,PNT,1,AM,2,protea,1,1410.7
AmPm7770,GC,PNT,2,PM,2,serval,0,NA
AmPm7770,GC,PNT,1,AM,2,trillium,1,974.5
AmPm7770,GC,PNT,1,AM,2,woylie,1,1179.4
AmPm7770,GC,PNT,1,AM,2,zinnia,0,NA
AmPm7770,GC,PNT,1,AM,3,agouti,1,2239.9
AmPm7770,GC,PNT,2,PM,3,banyan,0,NA
AmPm7770,GC,PNN,2,PM,3,mandrill,0,NA
AmPm82ae,GC,PNN,2,AM,1,zinnia,0,NA
AmPm82ae,GC,PNT,2,AM,1,agouti,0,NA
AmPm82ae,GC,PNN,2,AM,1,woylie,0,NA
AmPm82ae,GC,PNT,2,AM,1,blenny,0,NA
AmPm82ae,GC,PNT,1,PM,1,caracal,0,NA
AmPm82ae,GC,PNN,2,AM,1,trillium,0,NA
AmPm82ae,GC,PNT,1,PM,1,baobab,1,938.8
AmPm82ae,GC,PNN,1,PM,2,gelada,0,NA
AmPm82ae,GC,PNN,1,PM,2,hoopoe,1,654.8
AmPm82ae,GC,PNT,1,PM,1,banyan,0,NA
AmPm82ae,GC,PNT,1,PM,3,mandrill,1,1412.4
AmPm82ae,GC,PNT,2,AM,3,marmot,0,NA
AmPm82ae,GC,PNT,1,PM,3,oncilla,0,NA
AmPm82ae,GC,PNT,2,AM,3,oranda,1,886.6
AmPm82ae,GC,PNT,2,AM,3,protea,0,NA
AmPm82ae,GC,PNT,1,PM,3,serval,0,NA
AmPm82ae,GC,PNT,2,AM,3,trillium,0,NA
AmPm82ae,GC,PNT,2,AM,3,woylie,0,NA
AmPm82ae,GC,PNT,2,AM,3,zinnia,0,NA
AmPm82ae,GC,PNN,1,PM,2,galah,0,NA
AmPm82ae,GC,PNN,2,AM,2,zinnia,0,NA
AmPm82ae,GC,PNT,2,AM,2,agouti,0,NA
AmPm82ae,GC,PNT,1,PM,2,banyan,0,NA
AmPm82ae,GC,PNT,1,PM,2,baobab,1,1532.7
AmPm82ae,GC,PNT,2,AM,2,blenny,0,NA
AmPm82ae,GC,PNT,1,PM,2,caracal,0,NA
AmPm82ae,GC,PNT,1,PM,2,deglupta,0,NA
AmPm82ae,GC,PNT,2,AM,2,dingo,1,1009.1
AmPm82ae,GC,PNT,2,AM,2,dorado,0,NA
AmPm82ae,GC,PNT,1,PM,2,drongo,1,1089.3
AmPm82ae,GC,PNT,1,PM,2,galah,0,NA
AmPm82ae,GC,PNT,1,PM,2,gelada,0,NA
AmPm82ae,GC,PNT,1,PM,2,hoopoe,1,540
AmPm82ae,GC,PNT,2,AM,2,komondor,1,948.1
AmPm82ae,GC,PNT,1,PM,2,lesula,0,NA
AmPm82ae,GC,PNT,2,AM,2,lycaon,0,NA
AmPm82ae,GC,PNT,1,PM,2,mandrill,0,NA
AmPm82ae,GC,PNT,2,AM,2,marmot,0,NA
AmPm82ae,GC,PNT,1,PM,2,oncilla,0,NA
AmPm82ae,GC,PNT,2,AM,2,oranda,1,879.8
AmPm82ae,GC,PNT,2,AM,2,protea,0,NA
AmPm82ae,GC,PNT,1,PM,2,serval,0,NA
AmPm82ae,GC,PNT,2,AM,2,trillium,0,NA
AmPm82ae,GC,PNT,2,AM,2,woylie,0,NA
AmPm82ae,GC,PNT,2,AM,2,zinnia,0,NA
AmPm82ae,GC,PNN,1,PM,3,caracal,0,NA
AmPm82ae,GC,PNN,1,PM,3,deglupta,0,NA
AmPm82ae,GC,PNT,1,PM,1,deglupta,0,NA
AmPm82ae,GC,PNT,2,AM,1,dingo,1,938.8
AmPm82ae,GC,PNN,2,AM,2,komondor,1,908.3
AmPm82ae,GC,PNN,1,PM,2,lesula,0,NA
AmPm82ae,GC,PNN,2,AM,2,lycaon,0,NA
AmPm82ae,GC,PNN,1,PM,2,mandrill,0,NA
AmPm82ae,GC,PNN,2,AM,2,marmot,0,NA
AmPm82ae,GC,PNN,1,PM,2,oncilla,0,NA
AmPm82ae,GC,PNN,2,AM,2,oranda,1,1362.5
AmPm82ae,GC,PNN,2,AM,2,protea,0,NA
AmPm82ae,GC,PNN,1,PM,2,serval,0,NA
AmPm82ae,GC,PNN,2,AM,2,trillium,0,NA
AmPm82ae,GC,PNN,2,AM,2,woylie,0,NA
AmPm82ae,GC,PNN,2,AM,1,agouti,0,NA
AmPm82ae,GC,PNN,1,PM,1,banyan,0,NA
AmPm82ae,GC,PNN,1,PM,1,baobab,1,3349.8
AmPm82ae,GC,PNN,2,AM,1,blenny,0,NA
AmPm82ae,GC,PNN,1,PM,1,caracal,0,NA
AmPm82ae,GC,PNN,1,PM,1,deglupta,0,NA
AmPm82ae,GC,PNN,2,AM,1,dingo,1,1488.1
AmPm82ae,GC,PNN,2,AM,1,dorado,0,NA
AmPm82ae,GC,PNN,1,PM,1,drongo,1,1718.4
AmPm82ae,GC,PNN,1,PM,1,galah,0,NA
AmPm82ae,GC,PNN,1,PM,1,gelada,0,NA
AmPm82ae,GC,PNN,1,PM,1,hoopoe,1,1370.7
AmPm82ae,GC,PNN,2,AM,1,komondor,1,1378.1
